f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
-9.656688671066030238e+00,-7.462773174133974230e-01,6.989347446450217660e+00,8.339187834226388318e+00,-5.567972204073440068e+00,1.003034037576497361e+01,-9.963568992843860883e+00,-3.076813226131257295e+00,6.111783570093201945e+00,-8.037867076657109422e+00,-1.015488717150942355e+00,-2.452177703058525893e+00,6.673587382048121519e+00,4.278249045660602157e+00,-2.599512179378195231e+00,-9.542586975330987542e+00,3.683013464165791007e+00,-1.245198563845402839e+00,7.221527006194961906e+00,1.557453189153163775e+00,8.595304526150684410e+00,7.744820076709746814e+00,-8.532776499177979757e-01,-9.608648061284918995e+00,-8.556784189262312879e+00,-3.585069655628786656e+00,1.788277740203394472e+00,2.251787884993138533e+00,4.406196044739236761e-01,-7.337585612495284515e+00,7.327304919492791058e+00,4.910044338277737452e+00,-2.570865858042813645e+00,6.595194729800540223e+00,-7.916231074200279494e+00,-8.608973390855748420e+00,3.320412343966498980e-01,8.619312418328966885e+00,-7.150205533268722213e+00,1.328008296551588030e+00,-8.622381493464875035e+00,-6.559637503994959928e+00,-8.424380078519236648e+00,8.163383945954626242e+00,-7.829628720966386179e-01,-7.707375982481643462e+00,3.393689357033315979e+00,-9.428679152377217321e-02,-1.721484599790019221e+00,4.549000986854612627e+00,-6.198216532438385329e+00,-2.523487596584323533e+00,-4.456533295286460472e+00,-3.638439592414187906e+00,-6.695326228550557701e+00,-2.626435210047677327e-01,2.452416625838949038e+00,-8.935940967438488869e+00,-6.122012127584000041e+00,-4.380881795213177554e+00,4.024610382508931217e+00,-3.661379260744356046e+00,-1.483007828991769639e+00,4.055884357279120778e+00
-1.011712291527467045e+01,-4.746259704944810198e-01,7.091340833634435903e+00,8.414909436697765699e+00,-4.940237286748194734e+00,9.817674133257277447e+00,-1.007727246147493716e+01,-3.288369528551996268e+00,5.452635768568283581e+00,-7.728534217325835343e+00,-1.045287600524239968e+00,-2.138862467353268570e+00,6.760553041868878843e+00,4.169200337021994329e+00,-3.130433693124651473e+00,-9.505284139957481671e+00,3.686245870299725613e+00,-1.685721600784498175e+00,7.228880549769242769e+00,1.319160365789056488e+00,8.648871315762811207e+00,7.530096364724196079e+00,-6.469143605275236020e-01,-1.017579166606054031e+01,-8.564587542302065870e+00,-3.617442070069518678e+00,1.829249685240686762e+00,2.054962463765948932e+00,-3.798243828701375335e-02,-7.233784908407685066e+00,7.403861028685629009e+00,4.766467927833320850e+00,-2.905400980065651062e+00,6.794527830827897574e+00,-8.312069600731490482e+00,-8.629564239862911990e+00,-1.095695256974584808e-01,8.732524554576148290e+00,-6.777261223996958961e+00,1.423989893948539587e+00,-8.596109941198825766e+00,-6.531893423737779258e+00,-8.679425925843275991e+00,8.021592720589978853e+00,-1.243326047006822144e+00,-7.889652135216511653e+00,3.238564084723607461e+00,3.979842186956572547e-02,-1.698061606948024327e+00,4.915208589430644537e+00,-6.324728715584793548e+00,-2.508290681621073048e+00,-4.946335975804714735e+00,-4.246762821231909513e+00,-6.516515906726430885e+00,-1.853356999081101630e-01,2.979941227620817035e+00,-9.157155033144539047e+00,-6.436842645609846869e+00,-4.229217359943216792e+00,4.284924138570668006e+00,-3.298141834836109787e+00,-1.676401819102416813e+00,4.296864748159165970e+00
-7.350598369686040634e+00,-7.551240786766819646e+00,4.513231240665769306e+00,-5.283336204051727769e+00,8.052340268429469816e+00,-3.593849037656445589e+00,7.330074781001178152e+00,-5.211765959672225001e+00,-2.508969381137236443e+00,6.309462501049325489e-01,7.146160602459907807e-01,-1.789970554009950421e+00,-2.095511915830540417e+00,-3.168755232101927000e+00,-2.055469439414853827e+00,-8.377991133452077355e-01,-2.411673150420981404e+00,3.292451400517128590e+00,7.482592199679722889e+00,1.429879860933609415e+00,-1.450282926890062996e+00,-4.710033677424330989e+00,7.116859810917484097e+00,-6.604572392744222142e+00,1.605811571864222076e+00,4.602802909748828775e+00,4.714265906600950018e+00,-1.968018394953178873e+00,-7.530054916024365497e+00,5.228579810701618591e+00,5.289862890642718085e-01,4.403712268641410077e+00,1.916459284538536867e+00,-1.440756555311511145e+00,8.883468382239042782e+00,9.968691907719509970e+00,9.990506561927894325e-01,4.431697586978512682e+00,-9.333643360195551963e+00,7.559831761970590591e+00,1.003572769378868657e+01,-3.552758378778555048e+00,6.965245646386170719e+00,2.212627033039926694e+00,-1.134892417080164861e+00,5.027144087183896826e-01,5.423896225901443380e+00,-5.056214234801315932e+00,-8.186972927047363457e-01,6.908837963718183595e+00,3.590405419262811204e+00,-2.601285691521382670e+00,-7.159403336063375534e+00,-2.166457179301185754e+00,8.622829205778110406e+00,3.522305582716178218e+00,-1.480003199932462987e+00,1.320497920871883668e+00,-9.191191985078271287e+00,9.830811745637669574e+00,2.300703363238242538e+00,5.719033994828020440e+00,8.716685635969191992e+00,-3.276133487707288960e+00
7.996761634431591936e+00,-5.152469748597611421e+00,-7.571840713748289708e+00,-3.597019873385824518e+00,6.928107624211184756e+00,6.630042273332324321e+00,-3.082157396071786071e+00,-5.059615540161592762e+00,6.652437298038227365e-01,-4.490294464981695377e+00,-9.435042236137821448e+00,2.646883191645949651e+00,5.534230499597858621e-01,-9.300669862167035618e+00,4.991801904371452991e+00,9.805710653727116366e+00,5.927841322839052296e+00,-3.114422567435022771e+00,-3.188807546183898722e+00,-3.055482616923547390e+00,-1.216039201978217132e+00,1.563912704731175385e+00,2.270949565388730385e+00,-6.411427630321621329e+00,7.330259858193301170e+00,4.367181120918381509e+00,-6.586229000427024971e+00,7.135722707863568104e+00,-9.637173684776993099e+00,2.995445013273937640e+00,-6.786459473383771979e+00,-4.743875210683309973e+00,-3.028309556046750117e+00,-9.990633836719286620e+00,-1.186019209422763510e+00,5.764567293436485329e+00,3.596330092601251582e+00,8.407481021533809162e-01,1.394139013606826127e+00,-9.841856554428991544e+00,2.255874129457808852e+00,9.598278226270579694e+00,-5.512549782987525404e+00,1.822729714132529155e+00,6.909537199403249730e+00,5.895145670785161940e+00,-3.365674560169329865e+00,-2.741847539395864342e+00,9.325680698786564804e+00,-5.317083095013657612e+00,-5.832268410481958654e+00,-6.868163799810854897e+00,-2.486684729398297433e-01,-4.652325262865338651e+00,1.173814090900364926e+00,-8.429404912142253181e+00,-2.434677730324173339e+00,-9.653912942252879104e-01,5.494666658969876494e+00,4.371600075768573568e+00,-5.230884349324851357e+00,-9.477102728207668747e+00,-4.815058197633316439e+00,-1.812477776012859199e+00
-8.459415364790173086e+00,-9.065360231442429750e+00,-3.532144325297557508e+00,1.761885295989777722e+00,7.029777424875680580e+00,-4.246510722613284550e+00,-6.537252632266237207e+00,-7.241914872659882541e+00,9.816658502967332112e+00,-6.381262608981215223e+00,-3.580176077296404635e+00,1.629158226544657806e+00,-9.730089276154394895e+00,8.012773033045812454e+00,9.465939109739537116e+00,1.014401796774622833e+00,-8.344832469562405208e+00,-3.436770358190795349e+00,4.458717664763447885e+00,-7.346706967572095515e+00,1.060568259957139770e+00,-4.580072982251294889e+00,9.644843303011541025e+00,3.334230388553885760e+00,-4.884575582767995527e+00,-7.831875494621876932e+00,5.439591058169591875e+00,5.770803820300336895e+00,5.449164842418182886e+00,8.318677688714373630e+00,3.183439946645033380e+00,1.388596515642458229e+00,-5.958767298808997914e+00,3.931773198947981385e+00,9.058761595116463283e+00,7.785372469425976938e+00,9.885180332403519898e+00,6.365478865621062354e+00,9.686157570969093911e-01,-9.983128397614711158e-01,7.808489756547537297e+00,9.425277606825492427e+00,1.970305023701308667e+00,-2.643507267087949586e+00,-3.780705631978368508e+00,7.419078931143721078e+00,-5.504664970793260004e+00,4.833922503010658289e+00,-2.542384332628635946e+00,6.037548639278791818e+00,5.404442021430728715e+00,3.937343492098904107e+00,2.497499940828603826e+00,-9.852536463572281189e-02,6.693877241528265465e+00,4.183284743229963354e+00,-9.914902230598149346e-01,-9.191782555506259556e+00,-2.636244549275255977e+00,4.697780492943354425e+00,-6.074419815454805693e-01,-3.306949592525524562e+00,2.773030424291839324e+00,-7.433347758815068040e+00
6.172074127463896609e+00,7.468586540684313491e+00,3.267337054341837188e+00,1.862591056143052093e+00,7.682254487836440049e+00,-9.860333922574978649e-01,-4.964491580778511270e+00,6.360119634727425364e+00,3.908059415979665552e+00,-1.943501739368662440e+00,-1.001898139319645153e+01,9.067713412948773311e+00,2.176033108594602972e+00,-9.811670667096162646e+00,-1.852250428664925508e-02,2.060956976516149730e+00,-4.019935814650615669e+00,-7.771123633730755431e-01,-2.710599618382443232e-01,1.745051581880439739e+00,7.412304419990127791e+00,6.506068519955771734e+00,5.372410554215183431e+00,1.017807104318102063e+00,2.228995275553025568e+00,4.763126249062562323e+00,1.268436910831032938e+00,5.575986230595825432e+00,9.742423494615650270e+00,5.659150840963036444e+00,2.211307759875854817e+00,-6.851734396247403325e+00,-5.563921991164036962e-01,-4.386499888291762517e+00,-7.049217029046109140e+00,5.738628454303819737e+00,-8.944199610614639084e+00,-8.338834796382524672e+00,3.244378210758219971e+00,3.355596411893810860e-01,-1.101177968392561324e+00,-3.844825499270276836e+00,-9.552029742407327717e+00,-4.099237129040079530e+00,-4.835332465751539743e+00,-9.198604605940387202e+00,6.099187831221695610e+00,-3.306631174476819535e+00,7.995505245335176703e+00,6.081434677681481382e+00,9.184576762401265526e+00,9.163852859598517142e+00,1.770956348446197204e+00,-3.895104998915719374e+00,8.432560138081662160e+00,-9.071081189841001091e+00,-5.488230718748461356e+00,-2.860489701482157976e+00,-1.594457332532129623e+00,8.973351795935409214e+00,1.568823931427954621e+00,-6.230447716502553135e+00,1.999699792227590311e+00,8.792770187646167912e+00
7.065350752948767799e+00,1.766948153152214207e+00,3.818653472140765892e+00,7.967743518043458595e-01,7.742688607139220025e+00,-9.004833320112922479e+00,5.792050907791358227e+00,-7.011413582875113626e+00,-8.733276001283977408e+00,-8.863264805946061031e+00,-8.921698025428685952e+00,2.242835196940689002e-01,-1.864073380613820108e+00,1.011933089082356574e+01,-7.882842878539147335e+00,-3.492513332861256092e+00,9.915882212739786539e+00,-2.140954266556045926e+00,7.570441758920268605e+00,1.211633295904279262e+00,9.035913484770775383e+00,7.828491566968277304e+00,5.607933751498181962e+00,-9.276679209663283743e+00,9.312369780281363418e+00,4.123545055127519898e-01,-5.962001089151762301e+00,7.470432833663316785e+00,-5.482632518259988430e+00,-7.029728998290202924e+00,4.576287464791839454e+00,9.286600977576378924e+00,7.509356989766966528e-01,-1.189013001682104775e+00,-9.615482731525583304e+00,1.966185548791187898e+00,9.356881082424269636e+00,9.424428458364829453e+00,8.569257148901767707e+00,-6.329946396902854211e+00,2.332544801355774133e+00,-1.624243741990522016e+00,-2.570252367723460996e+00,-9.189417551980456622e+00,7.275908779795973835e+00,3.436847942514180687e+00,-8.204319573395972398e+00,7.959708820995768264e+00,5.619666219148196973e+00,-3.676040374975294789e+00,6.499447369603949198e+00,2.202015595631265921e-01,-9.717975548489171445e+00,-1.251370673024407854e+00,-1.102960269984885056e+00,-5.200894610785294248e+00,6.533285634857438851e+00,4.875556056111883585e+00,1.630355162182462125e+00,-1.797371493970434386e-01,-3.523347155448129930e-01,-4.598198624286596647e+00,2.177008291413569552e+00,5.214952941829931632e+00
-6.583439715089841826e+00,-1.285744585967109499e+00,2.506624289910995174e+00,8.432270253471648047e+00,-2.890671957670105652e+00,6.244341875512867901e+00,2.745347105512287111e+00,4.231514888853329381e+00,4.843749004156171267e+00,9.377831558380451682e+00,-4.923500238284090891e+00,-9.197131372397029381e+00,-5.155403909529404416e+00,-9.003800942777060001e+00,4.009352369272274785e+00,6.508789985378358622e+00,8.711750200287410095e+00,-6.043260577883171614e-01,3.014428405823974533e-01,-4.722572358279766291e+00,-7.966234483116872767e+00,6.071450189742113146e+00,-7.029689829590856753e+00,6.128656629785639076e+00,7.577745246934930456e+00,1.148175430887429793e-02,8.105279221942630841e+00,-1.917098481276872324e+00,-5.956245806127686393e+00,2.818922070184765705e+00,-1.756042986181393761e+00,2.195026503756510206e+00,-1.440130953847320150e+00,1.967560846691633669e+00,9.025006203968027663e+00,1.156512369541922602e+00,7.931859720841187844e+00,-7.260293755531062487e+00,-9.999537058879841567e+00,2.383129888949762076e+00,8.863344016754931554e-01,5.561677690952798514e+00,6.346658999511744170e+00,9.094134948119528161e+00,2.147166463823605653e+00,-4.179748580235848721e+00,6.429517731705669092e+00,-2.534633413108473565e+00,2.239000597719134511e+00,2.494764393306963868e+00,-1.194775140724749107e+00,-6.072494924010030992e+00,-1.151142984497800281e+00,8.315392276438810626e+00,3.283310414457856652e+00,-8.379448027223569184e+00,1.417078997847930122e+00,-7.568247353807153743e+00,1.011809569806125708e+01,1.003475428901471211e+01,3.911039659911532240e+00,-2.627747851892371145e+00,-2.154256706600804705e+00,8.686370223504246368e+00
-6.528512002999065089e+00,5.039484728774992206e+00,-7.807976837686863014e+00,-2.387143608096883085e+00,2.141246002079240096e+00,-7.778926117630826198e+00,6.036721588975692221e+00,8.948357630638030358e+00,9.906072329030953583e+00,7.524738649786905320e+00,2.531895539558320252e+00,8.701433747280958642e+00,4.368300255561206491e+00,4.372354330500518138e+00,-9.023540484109686233e+00,-1.320477118441876652e+00,-4.502566465119972605e+00,-3.647603982029032466e+00,-8.317679021071175072e+00,5.221752295900413898e+00,1.764393694528423318e-01,3.242614606830851898e+00,2.520285854302815043e+00,-2.765756001401916908e+00,-1.059875413559749679e+00,-1.462806784927075165e+00,-3.004180419614923547e-01,9.658947268524986640e+00,-2.791223327859595482e+00,-9.668257841055115875e+00,8.585963450366234540e+00,7.387798190845860091e+00,-2.997083793920047423e+00,2.719495355384776047e+00,-2.979403217698025408e+00,-5.767991757064754310e+00,-5.573611469146937836e+00,-1.586207304387371231e+00,-8.568571588249939808e+00,3.131187892241735327e+00,5.267019498385244525e+00,8.835481370928256695e+00,-2.371400349127074314e+00,-3.979058924981520917e+00,-2.435168544986004768e+00,6.467301926802443646e+00,7.910759544967572054e+00,-1.432342587473143247e+00,-9.488207935485705846e+00,-9.199854291761928593e+00,-7.138124046114864285e+00,2.204954468701412651e+00,-7.907051904275096632e+00,-4.051355953278983790e+00,-8.801212996273541478e+00,2.425563591101343341e+00,-9.399467100064240910e+00,7.207148373521841123e+00,-3.599211842214334212e+00,5.171876479115761427e+00,1.073254665677607633e+00,-9.312111227848427930e+00,1.061567318052514697e+00,3.232516532190344627e+00
-6.424112010410175877e+00,-1.569510597395374241e+00,-3.489116092613081754e+00,-2.093465495868965576e+00,-2.545779875965883843e+00,9.299503855954913689e-01,-7.197813779449455218e+00,7.064861259652333025e+00,7.917374006730817371e+00,5.490687065010650514e+00,-1.084731031087455166e+00,5.767994861577889765e-01,7.533928187517279440e+00,6.187630935731545101e+00,-6.002402258030119064e+00,-1.670674675024209854e+00,1.004134811977530628e+00,-3.155002265851865495e+00,2.070428758529630375e+00,6.844832640579710414e+00,6.700289395261873615e+00,1.466364143870602099e-01,-7.553224239358097947e+00,1.673761711017533571e+00,-6.101143588122312167e+00,-7.308697899402550213e+00,2.925479863829566263e+00,6.124127305128124199e-01,-3.974445516143593871e+00,-3.069966455080499923e+00,2.953304052974846883e+00,6.342789947075093693e-01,-4.936957218193775976e-01,-6.085905392798214741e+00,-3.073307056209322319e+00,-2.320486857200143138e+00,7.114894040657610219e+00,8.469371136516537391e+00,-2.288170747478250000e+00,-4.864384504297029288e+00,4.375787286725791869e-01,7.898541082000533287e+00,3.991765535848036617e+00,-7.502263204060083623e+00,2.031718218630098605e+00,8.040405162700515973e+00,-1.725787710959835408e+00,-2.810677321569593712e+00,-4.249360715658316856e+00,-7.163746017636138497e+00,4.814432591579915766e-01,-3.314851915152153161e+00,3.630989830633393645e+00,5.603459381893109992e-01,3.338189994708156583e+00,-4.461003169611485575e+00,-5.688087698667589009e+00,-7.763297746205982897e+00,-4.009289447331218170e+00,1.130539095994800292e-01,3.122231107506310721e+00,-3.615372132263634519e-01,7.461001330666812592e+00,-3.411351077859470671e+00
